RID,Age,Gender,Stream,Internships,Btech_CGPA,SSLC_Percentage,PUC_Percentage,Hostel,HistoryOfBacklogs,PlacedOrNot,Salary
A1SOFM17NV4YVA,22,Male,Information Technology,1,7,83,79,0,0,0,
A30NHVVC62LJMK,21,Male,Civil,2,7,82,76,0,0,0,
A39H1WPTI8EPUA,21,Female,Computer Science,2,8,81,81,1,0,1,275000
AGQNLQ0SN86WY,22,Male,Mechanical,1,6,80,68,1,0,0,
A28L0MLS6T6LIN,22,Male,Mechanical,1,7,76,70,1,0,0,
A1DW6R1P4VNZBT,22,Male,Information Technology,1,6,71,71,0,0,0,
A31CDAOAW5QF03,21,Male,Electrical,1,6,78,76,0,0,0,
AZN1U3O77BJ85,21,Male,Mechanical,1,6,69,70,1,0,0,
A27IOWZTF81OXE,22,Male,Electrical,1,6,68,75,0,0,0,
A3CFM008T8ZZG5,22,Male,Mechanical,2,8,76,74,1,0,1,230000
A19PFUJUA2UGE2,22,Male,Information Technology,1,7,78,73,0,0,0,
A2G7Y89J80CCQU,22,Male,Civil,1,6,79,78,0,0,0,
ACSVUFAX3VNJ6,21,Male,Information Technology,1,7,91,81,0,1,0,
A16H3JNMR9EWLA,21,Female,Computer Science,2,8,67,80,1,0,1,240000
A7HDR1W1C7U5C,22,Male,Electronics And Communication,2,7,73,76,0,0,0,
A63K3AWCORCJF,22,Male,Electronics And Communication,2,7,78,71,0,1,0,
A3FGVNVERPQUAU,22,Male,Mechanical,1,8,79,78,1,0,1,300000
A1VSBEJHLPTN7H,22,Male,Computer Science,1,6,76,69,0,0,0,
A390OIZ1DKFRQ4,22,Male,Electronics And Communication,1,7,81,68,0,1,0,
A1MGZGESA6PYK8,22,Male,Electronics And Communication,1,8,88,76,0,1,1,400000
A1488KYJRH81O5,21,Female,Electrical,1,8,81,78,0,1,1,220000
A3P15XKAWAIHWE,22,Female,Computer Science,1,7,86,79,1,0,0,
A1BDMSJDPX5MDF,22,Female,Information Technology,1,9,83,91,1,0,1,210000
A3BDZDXPZXNPOI,21,Male,Mechanical,2,8,82,67,1,0,1,210000
A7ILA8Z0FHAO1,21,Male,Electronics And Communication,2,7,81,73,1,1,1,300000
AV6BQVVC1XE4E,22,Male,Civil,2,7,80,78,1,0,0,
A281NPSIMI1C2R,21,Male,Information Technology,2,9,68,91,0,0,1,230000
A2GBHVZR7E0B0V,21,Male,Civil,2,7,70,67,0,1,0,
AHJ3XDYGCDZB,22,Male,Information Technology,1,9,71,68,0,0,1,260000
A1S6GWUZS1QEFZ,22,Male,Computer Science,1,7,76,69,0,1,0,
A27UAV5WNW3OWL,21,Female,Computer Science,2,7,70,68,1,0,1,300000
A35TIRUAMX4J0N,21,Male,Information Technology,1,9,75,70,0,0,1,420000
A21M9M1T9XLRRT,21,Male,Computer Science,1,8,74,71,0,0,1,220000
A1XMESDTSSRZHJ,22,Male,Mechanical,1,9,73,76,1,0,1,380000
A1EFXXRDV40C4E,21,Male,Computer Science,2,9,78,70,0,0,1,300000
A3HCSHTCROW290,21,Female,Electronics And Communication,2,9,79,75,0,0,1,300000
A837IH23KLOZS,21,Male,Electronics And Communication,1,8,76,74,0,0,1,300000
A2ELGJJS2BHM5B,22,Male,Computer Science,1,9,81,73,0,0,1,240000
AEDENPHSILE3Y,21,Male,Electrical,1,8,88,78,0,1,1,360000
A3NQP17O7WPWRC,21,Male,Electronics And Communication,2,8,81,79,0,0,1,370000
A5LJF7XY2NH8D,22,Male,Information Technology,2,8,86,76,0,0,1,360000
A3TDR9DCCP50NZ,21,Male,Mechanical,2,9,83,81,1,0,1,200000
A2F4XY8FHYKXZV,21,Male,Electrical,2,7,82,88,1,1,1,300000
A2YBUK2IO4Q3FS,21,Male,Mechanical,1,9,81,81,1,1,1,360000
A2HULPDCUS5Y7H,22,Female,Electrical,2,8,80,86,0,0,1,250000
AXHWEPPX1O4PB,21,Male,Civil,2,9,76,83,0,0,1,360000
AUQEOBCYME88H,22,Male,Mechanical,1,9,71,82,1,0,1,250000
A1HB6QCNV4YJ3O,21,Female,Information Technology,2,9,78,81,0,0,1,280000
A19ZIIQNC88LUG,22,Female,Electronics And Communication,1,8,69,80,1,1,1,250000
A3Q10LO2QJTUCV,22,Male,Electronics And Communication,1,8,68,76,0,0,1,216000
A3BRQ3L755ZJU0,22,Male,Electronics And Communication,2,9,76,71,0,0,1,300000
A2DB720I9XRX7K,21,Male,Information Technology,1,8,78,78,0,0,1,240000
ANQT62LQHB4SH,22,Female,Civil,1,8,79,69,0,0,1,276000
A1Q9OCHQ5LL6XF,21,Female,Civil,1,7,91,68,1,0,0,
A3TCKB6HRJQINC,21,Female,Electrical,1,9,67,76,0,0,1,940000
ABHV03DJFHK5A,22,Male,Computer Science,1,9,73,78,0,0,1,250000
A1P25H30A7NWP4,22,Female,Information Technology,2,8,78,79,0,0,1,236000
A3V4FN0B5CDI82,22,Male,Civil,2,9,79,91,0,1,1,240000
A3T0OTH5072YRE,21,Male,Mechanical,1,7,76,67,1,0,0,
A1OMYB84GJJHCD,22,Male,Information Technology,2,7,81,73,0,0,0,
A2PDYZFSYRNXKS,22,Male,Civil,2,8,68,78,0,0,1,210000
A25UZ7MA72SMKM,22,Male,Computer Science,2,7,70,79,0,1,0,
A1VITDHXXQCM9R,21,Male,Information Technology,1,9,71,76,1,0,1,400000
A1OHCBI6CJ9D56,22,Male,Computer Science,1,8,76,81,0,0,1,250000
ASLO3L927NX6N,22,Male,Civil,1,7,70,88,0,0,0,
AR83I6O2R29TP,21,Female,Computer Science,2,8,75,81,1,0,1,360000
A20LYM4TXNVLNT,21,Male,Civil,2,7,74,86,1,0,1,300000
A3AODDF2NAGYRH,22,Male,Electronics And Communication,2,8,73,83,0,0,1,250000
A2ITO00FQWT093,22,Male,Mechanical,1,7,78,82,1,0,0,
A23XF3ME37ALOC,21,Male,Electrical,1,7,79,81,1,0,1,200000
A31BD4RXCON7QO,22,Male,Electrical,2,8,76,80,0,0,1,
ASPSDW6CTOY8O,22,Male,Electrical,1,8,81,76,0,1,1,225000
ATX1YHVXOUPN4,21,Female,Computer Science,1,8,88,71,1,0,1,250000
A1M7W0234UOLVN,21,Male,Mechanical,1,7,81,78,1,0,0,
A285PZZBQISMU5,21,Male,Information Technology,1,9,86,69,1,0,1,265000
A3CBHRR5RZY9IG,22,Male,Electrical,0,9,83,68,0,0,1,220000
A2M9TVKOINB8ZP,21,Female,Information Technology,0,9,82,67,0,0,1,260000
A3RQGOHQR6WIHK,21,Male,Electronics And Communication,0,8,81,68,0,0,1,300000
A4IL0CLL27Q33,21,Female,Computer Science,1,9,80,69,1,0,1,260000
AY5VOWKWMUF6Q,22,Male,Information Technology,1,7,76,68,0,0,0,
A3G407PHFWB3KF,21,Male,Mechanical,1,8,71,70,1,1,1,233000
A15SJLR88LI2AD,21,Male,Mechanical,0,9,78,71,1,1,1,300000
A5H337PHOWR8S,22,Male,Information Technology,0,7,69,76,0,0,0,
A3IBQW1SFPSLXG,21,Male,Information Technology,0,8,68,70,0,0,1,240000
A34HB1897MDSD9,22,Male,Civil,0,8,76,75,0,0,1,690000
AHABDVLRNUN5V,21,Male,Mechanical,0,8,78,74,1,0,1,270000
A90GVYBAXMSKM,22,Female,Computer Science,0,9,79,73,1,1,1,240000
A224YIINDT1QPS,22,Female,Information Technology,1,8,91,78,1,0,1,340000
A1ADVP8R3K8XZS,21,Male,Mechanical,0,7,67,79,1,0,0,
A1T79QVKZWYVNQ,21,Male,Electrical,0,7,70,76,0,0,0,
APWY40UUT1SY,22,Male,Mechanical,0,9,71,81,1,0,1,255000
A1PBNQNVVDECNW,22,Male,Information Technology,1,7,76,88,0,0,0,
A19MGR6EQD2CAF,22,Male,Mechanical,2,9,70,81,1,0,1,300000
A3IC19O2VD06VR,21,Male,Electrical,0,8,75,86,1,0,1,240000
A2PUZMHH482FU7,21,Male,Information Technology,1,8,74,83,0,0,1,300000
AUS0JV6BK74DZ,22,Male,Information Technology,1,9,73,82,0,0,1,300000
A3MGV39VFCMH2B,22,Female,Computer Science,0,9,78,81,1,0,1,285000
A10UKA5PEFXF1V,21,Male,Civil,1,9,79,80,0,0,1,500000
A2MSSJOJ24V7XR,22,Female,Information Technology,2,8,76,76,0,0,1,250000
A14BAM6KBGBWJ2,21,Male,Information Technology,1,9,81,71,0,0,1,285000
A2CIQ6MMMTN11L,22,Male,Civil,0,9,88,78,0,1,1,240000
A3AO4LTI1USQ9X,21,Male,Electrical,0,8,81,69,0,0,1,285000
A3K8M45H5VLJP5,22,Male,Computer Science,1,9,86,68,0,0,1,285000
A2897AVXJCJPM2,22,Male,Electrical,0,8,83,76,0,0,1,285000
AKVJ3H4BKFGP0,21,Male,Electronics And Communication,1,8,82,78,0,0,1,285000
A2Z1NTZ1Z2P2NE,21,Male,Electrical,0,8,81,79,0,0,1,290000
ARJXHPN8BQXDX,21,Male,Civil,0,9,80,91,0,1,1,300000
A3W43ZV9NIVHCE,21,Male,Computer Science,1,9,76,67,0,0,1,285000
ARRLW107H4HCB,21,Male,Civil,0,9,71,73,0,0,1,500000
A1JS6KO1KYAJKM,21,Female,Information Technology,1,8,78,78,0,0,1,285000
ACCFF5B6TMOOV,21,Male,Civil,1,7,69,79,0,0,0,
AGZP148TCKDKD,21,Male,Computer Science,1,9,68,76,0,0,1,650000
A2SROGMMCHUYHS,22,Male,Electronics And Communication,0,9,76,81,0,0,1,350000
A2HXMSQ9QRXUH7,22,Male,Electronics And Communication,1,7,78,88,1,1,0,
A2L3CXEW1XIWSH,21,Female,Electrical,1,8,79,81,0,0,1,265000
A3HJ9SY1TH811Q,21,Male,Information Technology,1,8,91,86,1,0,1,220000
A1Z8UJVYVI1R1O,22,Male,Information Technology,1,8,67,83,0,0,1,285000
A16TKHE5HV2K01,22,Female,Electrical,1,7,73,82,0,1,0,276000
A2QSKQYEA493BY,21,Male,Computer Science,1,7,78,81,0,0,0,
AKLT9KJIBWAIV,22,Male,Computer Science,1,9,79,80,0,0,1,252000
A2EN37RUJTLFYL,21,Male,Computer Science,2,9,76,67,0,0,1,285000
A3PJD1PGZXD5TF,22,Female,Computer Science,0,9,81,68,1,1,1,280000
A14UUJMRQ6ULRV,21,Male,Information Technology,0,7,88,69,0,0,1,285000
AYJ33PQ0H8A7P,22,Male,Mechanical,0,8,81,68,1,0,1,285000
A1K0TEFCRCKU9B,22,Male,Computer Science,2,8,86,70,0,0,1,285000
AUHEZA8AYSXOE,21,Male,Electronics And Communication,0,8,83,71,0,0,1,264000
AKGIHE73N0HJW,21,Male,Mechanical,1,9,82,76,1,0,1,270000
A1P1DYV98MBXM4,22,Female,Information Technology,1,9,81,70,0,0,1,300000
A3PHLZ7FF4UFML,21,Male,Mechanical,0,9,80,75,1,0,1,285000
ALUD6AX5RPWGX,21,Male,Civil,0,9,68,74,0,0,1,275000
A34KN7BYA2AO8Y,21,Male,Civil,0,7,70,73,0,0,0,
ANQ2B5I0OFB1E,21,Male,Information Technology,0,9,71,78,0,0,1,260000
AHX1VRNLDFT5Y,21,Male,Information Technology,0,9,76,79,0,0,1,270000
AHOI3O82JDWHF,21,Male,Mechanical,1,7,70,76,1,0,0,
A19N7GMN47LK1A,21,Male,Electronics And Communication,1,8,75,81,1,1,1,300000
A1JLWMXJUNEKHH,21,Male,Mechanical,1,9,74,88,1,0,1,265000
AAF3ECYTDXIA7,22,Male,Computer Science,1,8,73,81,1,0,1,240000
AFVJQ87PVRJFS,22,Male,Computer Science,1,8,78,86,0,1,1,260000
A331MVAMZ2WBH8,22,Male,Information Technology,1,9,79,83,0,0,1,210000
A32AFLX7M71A9Z,22,Male,Electronics And Communication,0,7,76,82,0,0,0,
A27ERTA6CWFZFH,21,Female,Electronics And Communication,1,7,81,81,0,0,1,250000
ATRKV3H6UKGVX,21,Male,Electronics And Communication,1,8,88,80,1,1,1,300000
A3QUBYCTOFZLS2,22,Male,Mechanical,0,9,81,76,1,0,1,260000
AC2E5B435TCKC,22,Male,Computer Science,1,9,86,71,0,0,1,216000
A1HV8OP3Q05SWZ,22,Male,Mechanical,0,7,83,78,1,0,0,
AXH1A1ZGBCCSH,21,Male,Information Technology,0,7,82,69,0,0,1,275000
A30QK7OETAA3K1,22,Male,Mechanical,1,9,81,68,1,0,1,295000
A179QTQWJR86F8,22,Male,Electrical,0,9,80,76,0,0,1,204000
A1BSQ83BO7I1FV,21,Male,Computer Science,2,9,76,78,0,1,1,270000
A1FP5ZLSKR07SU,22,Male,Computer Science,3,9,71,79,0,0,1,200000
AENJBZSAD6ARY,22,Male,Mechanical,0,9,78,91,1,1,1,250000
AOSV7VXZQ1EI2,21,Male,Information Technology,2,9,69,67,0,0,1,400000
A36IROSOJ1KW87,21,Male,Mechanical,1,7,68,73,1,0,0,
ATMDVKBZYNKND,21,Male,Electrical,1,7,76,78,0,0,1,425000
A1O1OQ5VS0OCNI,22,Male,Information Technology,0,9,78,79,0,0,1,250000
A3MILJTEQ2RSJ2,22,Female,Mechanical,1,7,79,76,1,0,0,
A2YUGILMZLS1EB,22,Male,Civil,0,7,91,81,0,0,0,
AREOHWLWVX0A8,21,Female,Electronics And Communication,1,8,67,88,0,0,1,252000
A36T2YEID1Q0ZE,22,Female,Information Technology,0,9,73,81,0,0,1,260000
A2IZYHZBFF3EOC,22,Male,Mechanical,0,9,78,86,1,0,1,250000
A3UBHAGQW18FDR,22,Male,Mechanical,0,8,79,83,1,0,1,425000
A1CH9SAVQ20WP0,21,Male,Computer Science,0,9,76,82,0,0,1,218000
A3OD6CUUOOO6BI,21,Male,Information Technology,1,7,81,81,1,0,0,
A2M72NFPWQ4960,21,Male,Electrical,2,8,68,80,0,1,1,200000
AL4MAERKNWN7O,21,Male,Computer Science,1,9,70,68,0,0,1,300000
A13ZX6WURV7P69,22,Male,Electrical,1,9,71,70,0,0,1,425000
AIEQXRN78YC7H,22,Male,Information Technology,0,7,76,71,0,0,1,425000
A32EOHLFZYXJEP,22,Female,Information Technology,1,9,70,76,1,0,1,236000
A1YW9W9C4MUPZQ,21,Male,Mechanical,1,8,75,70,1,0,1,265000
A2782WQXYG04VN,22,Female,Computer Science,0,8,74,75,1,0,1,393000
A2AM4UJIK0YDUO,21,Male,Civil,0,7,73,74,0,0,0,
A3FZE6AR8P10JH,21,Male,Computer Science,0,7,78,73,0,1,0,
A2STQ7R9QGAQUZ,22,Male,Information Technology,0,7,79,78,0,1,0,
A2M7NDW7S8ZUY7,21,Male,Computer Science,0,9,76,79,0,0,1,360000
AVVOI4D23LP1J,21,Male,Mechanical,0,9,88,76,1,1,1,240000
A34SPFZIHHN907,22,Male,Mechanical,2,9,81,81,0,0,1,265000
A1I7AKW7ER06AY,21,Male,Civil,2,8,86,88,0,0,1,350000
A1ZP8URVZVLC67,21,Male,Electrical,0,8,83,81,0,0,1,360000
AAD8HLM1WLFRI,21,Female,Electrical,1,8,82,86,1,1,1,250000
AGM6QOGEBMHGE,22,Male,Electronics And Communication,1,7,81,83,0,0,0,
A2VWGW49X8HKL1,22,Female,Electronics And Communication,1,8,80,82,1,1,1,278000
A3KKHE0I11SCV2,21,Male,Computer Science,1,8,68,81,0,0,1,260000
A22MNNKOD2XHCS,22,Male,Computer Science,0,7,70,80,0,1,0,
A2X7Z2R324ZSDB,22,Male,Computer Science,0,9,71,76,0,0,1,300000
A3FKGKUCI3DG9U,21,Male,Electrical,0,8,76,71,0,0,1,360000
A26A64X86VL1R4,21,Female,Electrical,1,8,70,78,0,0,1,320000
AR3YM3HMHNNED,21,Male,Electronics And Communication,1,7,75,69,0,0,0,
A2SZWFJX0783BF,22,Female,Mechanical,1,7,74,68,1,0,0,
AVJPUGJSZRWV9,22,Female,Computer Science,1,7,73,76,1,0,0,
A2JJQVWEX17N85,21,Female,Mechanical,1,8,78,78,1,0,1,360000
A2DV7B3KU0NJDB,21,Male,Electronics And Communication,0,8,79,79,0,0,1,360000
AAYJD0W6RV7ME,21,Female,Electronics And Communication,1,9,76,91,0,0,1,300000
A24NDM8VZ4VNU8,21,Male,Electronics And Communication,0,9,81,67,0,0,1,200000
A14N5Z0C9R05XA,22,Male,Computer Science,1,8,88,73,0,0,1,360000
A1TCRKPMQ6WB7H,22,Male,Information Technology,0,7,81,78,0,0,0,
A3NWDL41IO54IG,21,Male,Mechanical,0,9,86,79,1,0,1,204000
A10N063UYQMFEQ,22,Male,Mechanical,0,8,83,76,1,0,1,250000
A1MTP0BVXLY4US,21,Male,Information Technology,0,8,82,81,0,0,1,360000
A1QTICTBQKS6I6,22,Male,Mechanical,0,7,81,68,1,0,0,
AHV9XJHC0DRTC,22,Male,Information Technology,1,8,80,70,0,0,1,250000
A29YHQ98XH1KD6,22,Male,Information Technology,0,8,76,71,0,0,1,250000
A14S6JL8EPOM8R,21,Female,Information Technology,0,8,71,76,0,0,1,450000
A141TRXBX5YZ7A,21,Male,Mechanical,0,7,78,70,0,0,0,
A2AMKC8X4T1SQX,21,Male,Electronics And Communication,0,8,69,75,0,0,1,220000
A1A2G1VIYDNPSI,22,Male,Computer Science,0,9,68,74,0,0,1,240000
A3M922QSBYYXR,22,Male,Civil,1,7,76,73,0,0,0,
A61YBSTS6SIWB,22,Male,Mechanical,2,7,78,78,1,0,0,
A6VKWB820SFZ,21,Male,Computer Science,1,9,79,79,0,0,1,265000
AGHJTM2WM42OI,21,Male,Information Technology,0,9,91,76,0,0,1,260000
A3QVCBZBJVAEM4,22,Male,Civil,0,7,67,81,0,1,0,
A3CNQNTYLKPA8K,21,Male,Information Technology,1,8,73,88,0,0,1,240000
A2IYLMDQGBB4VG,21,Male,Electronics And Communication,0,8,78,81,0,0,1,240000
A3HPCRD9RX351S,21,Male,Electrical,0,9,79,86,0,0,1,240000
A37DAQSCVGC6E7,21,Male,Electronics And Communication,0,8,76,83,0,0,1,
A355KDC35GYRC2,22,Male,Information Technology,1,9,81,82,1,0,1,275000
A3EKZGWE59X6JF,22,Male,Mechanical,0,9,68,81,1,0,1,275000
A24V0GSTEGDBAH,22,Male,Computer Science,0,7,70,80,0,0,0,
AVJPULZCW2IOE,21,Male,Information Technology,1,8,71,76,1,1,1,275000
A2J6PLEV8DI5DG,21,Male,Information Technology,0,7,76,71,0,0,0,
A1RDARTK3VQ4AU,21,Male,Electrical,0,7,70,78,0,0,0,
A3NID9D9WMIV01,22,Male,Computer Science,1,8,75,69,0,0,1,240000
A2PTKDFWN1ZCNQ,21,Male,Electronics And Communication,0,9,74,68,0,0,1,218000
AI5C2L9MZWUWA,25,Male,Information Technology,0,7,73,76,0,0,1,336000
ARREWJL8YYZN2,26,Male,Electrical,0,7,78,78,1,0,0,
A3P079SOUX1DHA,24,Male,Information Technology,1,6,81,79,0,1,1,230000
A3K1VQXWXF6W03,25,Male,Electronics And Communication,0,6,88,91,0,0,1,500000
ARM0FJD9YRWV6,26,Female,Computer Science,0,7,81,67,1,0,0,
A33PLZ7SD5MCG0,26,Male,Computer Science,1,7,86,73,0,0,1,
A2DR6AFTT4LZ7S,26,Male,Computer Science,1,6,83,78,0,0,1,240000
A3P64HNHN4TTV,26,Male,Information Technology,2,7,82,79,0,0,1,300000
A1XVN9R1VKMX7N,24,Female,Computer Science,1,7,81,76,0,0,0,
A3FAPO05S8QTU1,26,Female,Civil,1,6,80,81,0,1,1,300000
A3APL6ZGP40QU9,26,Male,Computer Science,0,6,68,70,0,1,1,300000
A3T4LPCZQ8Q9O0,26,Male,Computer Science,1,7,70,71,0,0,0,400000
A1TLH7LQZE70IK,26,Male,Information Technology,1,7,71,76,0,0,0,220000
AHUWM11PDV4M2,26,Male,Mechanical,0,7,76,70,0,1,0,
A2DO13VLX1OL85,26,Male,Electrical,0,6,70,75,0,0,1,210000
ATVAMZS8V7AZ6,25,Male,Information Technology,1,7,75,74,0,0,0,
A3IJ0KQUH7V9ZQ,26,Male,Mechanical,0,6,74,73,1,0,1,300000
A1YKVTUDRNJZ7,24,Male,Electronics And Communication,1,7,73,78,0,1,0,
A39FCZFPSTJUIV,26,Male,Electronics And Communication,0,6,78,79,0,0,1,230000
A5KVTBI8FA961,26,Male,Computer Science,0,6,79,76,0,0,1,210000
AU7QVFFXEBK67,24,Female,Computer Science,0,6,76,81,1,1,1,260000
A37JE4CT1FFAK1,24,Male,Computer Science,0,6,81,88,0,1,1,420000
AG3PWOQONBMBU,24,Male,Electrical,1,7,88,81,0,0,1,300000
A1DXBFNRMNO7AT,25,Male,Mechanical,0,7,81,86,1,0,0,
A2CZNO84J0QDEV,25,Male,Computer Science,0,6,86,83,0,0,1,220000
A34NYF27GCB1AL,25,Male,Computer Science,0,7,83,82,0,0,0,
ALQ4USPEQ9L5N,26,Male,Mechanical,1,6,82,81,0,0,1,420000
A1B1L9MFOZEYLG,26,Male,Computer Science,1,7,81,80,0,0,0,
A1XJR6X9MA37XB,26,Male,Computer Science,0,6,80,76,0,1,1,300000
ADAE39MJ3JA9E,26,Male,Electronics And Communication,1,7,76,71,1,1,0,
A36TGBMJWIEBWT,25,Female,Computer Science,0,7,71,78,1,0,0,
A20OGY3RZ43IUL,25,Male,Computer Science,2,6,78,69,0,0,1,380000
A31MN9X90I4SB6,25,Male,Mechanical,0,7,69,68,1,0,0,
A2S8JA75QDLBR,26,Male,Civil,0,7,68,76,0,0,0,
AIOZO5415W1F5,25,Female,Computer Science,1,7,76,78,1,0,1,300000
A3D0X9KCRNH712,26,Male,Information Technology,1,6,78,79,0,0,1,420000
A23R3OG5PHY0PQ,26,Female,Computer Science,0,7,79,91,1,0,1,250000
A23ZPCX2D8XYTE,26,Female,Information Technology,0,7,91,67,0,0,1,420000
A3JLECMNWC4LDY,26,Male,Computer Science,1,6,67,73,0,0,1,250000
A1EUQHYBKYEZDM,26,Female,Information Technology,0,7,73,78,0,0,0,
A95DDVLQUV67Y,24,Male,Information Technology,1,7,78,79,0,0,0,
AR38UO36XB7MR,24,Male,Civil,0,6,79,76,0,0,1,216000
A2JJF1QX5OAFNV,25,Male,Electronics And Communication,1,6,76,81,0,0,1,300000
A1GDWYEBZSGIB,26,Male,Mechanical,0,7,81,88,1,0,0,
A2S567QBEXTLS,26,Male,Mechanical,1,6,68,81,1,1,1,276000
A2X9T0XQCY4VFZ,25,Male,Computer Science,1,7,70,86,0,0,1,940000
A1XHQ57BSBY2AB,26,Male,Computer Science,1,7,71,83,0,0,1,420000
A15VVDB1XC6S0E,25,Male,Computer Science,2,7,76,82,0,1,1,250000
A1LXTRXIB3AGPE,25,Male,Computer Science,2,7,70,81,0,1,1,236000
A1KUWJFCQQU98K,24,Male,Computer Science,0,6,75,80,0,0,1,240000
A30DK18BD9IRGM,26,Male,Electrical,0,6,74,68,0,0,1,250000
AU9F8ZCSSUONI,24,Male,Information Technology,0,7,73,70,0,0,1,350000
A3MIO6DDXQKSNE,26,Male,Computer Science,1,7,78,71,0,0,1,210000
A1NMLNH40B9XM9,26,Male,Mechanical,1,7,81,76,1,1,0,
AR5Q9AEA5LR4U,24,Male,Computer Science,1,7,80,70,0,0,1,400000
A3JBQLRC8TR83D,26,Female,Information Technology,0,6,76,75,0,0,1,250000
ABABUIZWL3UP7,25,Female,Computer Science,0,6,71,83,1,1,1,250000
A2L01339XV496V,25,Male,Mechanical,1,6,78,82,1,0,1,360000
A2Z08HK9D6ZPR3,26,Male,Computer Science,1,6,69,81,0,0,1,300000
A21ULFVF70VDXQ,25,Female,Electronics And Communication,0,6,68,80,0,0,1,250000
A3GDYKGP67ERRC,22,Male,Civil,1,6,76,68,0,0,0,
A2UJAMHF6QYGBX,21,Female,Electrical,0,6,78,70,0,0,0,
A3MB63DT6H0Y68,22,Male,Computer Science,1,7,79,71,0,0,0,
A3L8SFDJMDZ45N,21,Male,Mechanical,0,6,91,76,1,0,0,
A5FUQPMLMX7KC,21,Female,Information Technology,0,7,67,70,0,0,0,
A3RWX0JOG6RNQR,22,Male,Computer Science,1,7,73,75,0,0,0,
AE508CW7ON3EP,21,Female,Information Technology,1,7,78,74,0,1,0,
A29JSKWBBU1UX2,22,Male,Electrical,0,6,79,73,0,0,0,
A1UXMKDDFHZ47U,21,Male,Information Technology,0,7,76,78,0,0,0,
A2QWFQZRB8YH7J,22,Male,Information Technology,0,7,81,79,0,0,0,
A151U5NO4WUXNV,21,Male,Information Technology,0,7,68,76,0,1,0,
A11OTLEDSW8ZXD,21,Female,Information Technology,1,7,70,81,0,0,0,
A3SCZZ77JI9304,22,Male,Electronics And Communication,1,7,71,88,0,0,0,
A23UJF80AF81FK,22,Male,Electronics And Communication,1,6,76,81,0,1,0,300000
AT2DWG5U0PUSU,21,Male,Electrical,1,7,70,86,0,0,1,240000
A2H8OLTO0I2F6J,22,Male,Information Technology,1,6,75,83,1,0,0,
A3BZBYHXTKDPKW,21,Male,Computer Science,1,6,74,82,0,0,0,
A3KWB5VZS7Z5DH,21,Male,Information Technology,1,6,78,81,1,0,0,
A3GQG4HCI0ZY8M,21,Male,Information Technology,0,7,79,80,0,1,0,
A3R0W5PQTCP79P,22,Male,Information Technology,0,6,76,76,0,0,0,
APUEYLQYFBBLI,21,Male,Electronics And Communication,0,7,81,71,0,0,1,250000
A1YUL9PCJR3JTY,22,Female,Electrical,1,6,70,78,1,1,0,
A22DN96N5BEEMR,21,Male,Computer Science,1,7,71,69,0,0,0,
A374BMVYO9C7C8,21,Female,Information Technology,0,7,76,68,0,0,0,
A1OTX8P39CWVYL,21,Male,Electronics And Communication,1,6,70,76,0,1,0,
A2WK4JKR8S9SFL,22,Female,Information Technology,3,7,75,78,1,1,0,
ARD5NJPT3E59,21,Female,Computer Science,1,6,74,79,1,0,0,
A2SS44O400KIZ7,21,Male,Mechanical,0,7,73,91,1,0,0,
A20XG3VWPOMR8T,21,Male,Computer Science,1,8,78,67,0,0,1,285000
A2D1CY5ETVI590,22,Female,Information Technology,0,8,79,73,0,0,1,500000
A3G0IOUEE30VAW,22,Female,Information Technology,1,8,76,78,0,0,1,250000
A2GEZJHBV92EVR,21,Male,Electronics And Communication,1,7,81,79,0,1,0,
ALBMZQVX4OK18,21,Male,Information Technology,1,6,88,76,0,0,0,
A29F6WGQXZU5QT,21,Female,Information Technology,1,8,81,81,0,0,1,285000
A2J0GY3O9E1205,22,Male,Mechanical,0,8,86,68,1,0,1,285000
A2RZ7960NJHV68,22,Male,Mechanical,0,7,83,70,1,1,0,
A16FC09SAB01OI,22,Male,Information Technology,2,8,82,71,0,0,1,285000
A11R2MO27139LJ,22,Female,Computer Science,0,6,81,76,1,1,0,
AAF1Q0TQOJDJY,21,Male,Information Technology,2,6,80,70,0,0,1,300000
A217KBP8NJKE7K,22,Male,Electrical,0,8,76,75,0,1,1,
A18ONGZJPEYVXZ,22,Male,Civil,1,7,71,74,0,0,0,
A26Z773HTKKWV,22,Female,Civil,1,6,78,73,0,1,0,
A2UZIDA61BUVS7,22,Male,Information Technology,3,8,69,78,0,0,1,220000
A3OFZFLLURJNVZ,21,Male,Electronics And Communication,1,7,68,79,0,0,0,
A2V2Y6HEFCOI9V,22,Male,Mechanical,0,6,76,76,1,0,0,
AQXF5G055G8V2,22,Male,Civil,0,8,78,88,1,1,1,500000
AR240SU6LYNIZ,22,Male,Civil,0,7,79,81,0,1,0,
A3IHWDYKYLK92W,21,Female,Computer Science,0,8,91,86,1,1,1,
A1OEUUNF8WLC8V,22,Male,Information Technology,1,6,67,83,0,0,0,
A1Z4LX3Q1YMF84,22,Male,Mechanical,0,6,73,82,1,0,0,
ANWAP5XK88Z6W,21,Male,Computer Science,2,6,78,81,0,0,1,276000
A2D67Q22F1R92Y,22,Male,Information Technology,0,8,79,80,0,1,1,252000
AS1Q897NN2MH7,22,Male,Civil,0,6,76,68,0,0,0,
A2FCWWR46IAG3O,22,Female,Mechanical,1,8,81,70,1,0,1,280000
